student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-00062,México,29,Femenino,Expert,Escuela de Ingles,Desktop,Conseguir empleo tech,Tecnico,0,25,Anual,47.0,0,2024-12-31,25,6,0.39,2,1,2,0,0,0.22,0.05,0.2,0.06,0.02,0.13,0.05,0.03,0.34,0.16,13,22,8,41,8,2.0,2.0,1.6,2.0,1.9,2.1,9,0,3,13,1,3,9,0,736,Estandar,1,4.5,8.0,0
PLZ-00063,Chile,18,Masculino,Expert Duo,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Tecnico,2,40,Anual,10.0,0,2024-12-11,16,11,0.17,1,0,0,0,0,0.34,0.14,0.2,0.18,0.46,0.38,0.32,0.08,0.04,0.31,18,29,15,39,16,4.0,3.5,3.9,3.6,4.0,-0.8,4,0,1,15,3,8,27,0,794,Estandar,0,0.0,6.0,1
PLZ-00064,México,30,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Cambiar de carrera,Tecnico,7,1,Sin_suscripcion,-1.0,0,2023-04-09,90,3,0.02,0,0,1,0,0,0.49,0.22,0.15,0.26,0.29,0.35,0.12,0.1,0.1,0.43,29,32,3,12,12,3.0,3.3,4.4,4.4,3.8,0.8,3,0,0,8,1,5,9,0,46,Estandar,0,0.0,8.0,1
PLZ-00065,México,16,Masculino,Gratuito,Escuela de Soft Skills,Desktop,Cambiar de carrera,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2025-01-24,20,1,0.05,0,0,1,0,0,0.34,0.12,0.22,0.0,0.35,0.15,0.1,0.26,0.2,0.36,16,22,3,2,2,0.5,0.6,0.4,0.5,0.7,-2.7,18,0,0,10,3,4,11,0,71,Estandar,2,3.0,10.0,1
PLZ-00066,Colombia,23,Femenino,Expert,Escuela de Programacion y Software,Desktop,Freelance / proyectos propios,Universitario en curso,1,7,Cuotas x4,330.0,0,2024-04-06,29,6,0.4,2,1,0,0,0,0.06,0.32,0.12,0.0,0.3,0.27,0.36,0.54,0.37,0.77,42,42,2,34,1,0.2,0.0,0.0,0.0,0.0,-1.3,2,0,0,8,2,10,34,0,352,Estandar,0,0.0,8.0,0
PLZ-00067,México,24,No especifica,Basic,Escuela de Desarrollo Web,Tablet,Freelance / proyectos propios,Universitario completo,5,8,Mensual,13.0,0,2022-12-02,46,6,0.17,1,0,0,0,0,0.16,0.11,0.39,0.02,0.35,0.39,0.16,0.17,0.39,0.06,6,17,7,28,15,3.8,5.0,2.3,3.4,3.4,0.3,2,0,3,12,2,5,2,0,221,Estandar,1,1.6,7.0,0
PLZ-00068,Chile,30,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Cambiar de carrera,Universitario en curso,0,1,Sin_suscripcion,-1.0,0,2022-01-14,25,5,0.06,0,0,1,0,0,0.03,0.44,0.1,0.53,0.17,0.28,0.07,0.07,0.05,0.5,17,30,5,21,12,3.0,2.8,1.5,2.3,1.5,2.9,5,0,0,11,3,6,21,0,74,Estandar,4,2.4,3.0,0
PLZ-00069,México,27,Masculino,Gratuito,Escuela de Diseno Grafico,Tablet,Ascender en trabajo actual,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2023-12-18,93,3,0.27,0,0,0,0,0,0.13,0.51,0.19,0.35,0.03,0.05,0.07,0.04,0.07,0.32,48,58,0,4,1,0.2,0.0,0.0,0.0,0.0,-1.1,10,0,0,16,3,6,14,0,86,Estandar,2,2.2,10.0,0
PLZ-00070,Panamá,18,Masculino,Basic,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,3,6,Mensual,27.0,1,2023-07-18,8,8,0.15,1,0,2,0,0,0.09,0.18,0.22,0.03,0.19,0.27,0.34,0.23,0.18,0.03,23,27,6,28,24,6.0,3.3,6.5,3.1,3.6,4.3,12,0,0,21,4,3,4,0,141,Estandar,1,4.8,10.0,1
PLZ-00071,Perú,21,Femenino,Expert,Escuela de Soft Skills,Desktop,Freelance / proyectos propios,Posgrado,0,35,Anual,330.0,1,2022-10-08,27,10,0.27,2,1,2,0,0,0.11,0.02,0.23,0.19,0.15,0.15,0.32,0.28,0.12,0.2,0,13,8,53,25,6.2,9.3,3.1,7.4,4.0,1.4,6,1,3,9,0,3,4,0,993,Estandar,0,0.0,10.0,0
PLZ-00072,México,28,Femenino,Gratuito,Escuela de Soft Skills,Mobile,Cambiar de carrera,Universitario completo,5,1,Sin_suscripcion,-1.0,0,2024-12-31,24,3,0.31,0,0,3,0,0,0.39,0.18,0.05,0.25,0.04,0.03,0.24,0.3,0.05,0.33,1,6,3,12,12,3.0,3.2,4.4,2.2,2.0,0.8,17,7,0,7,3,6,16,0,67,Estandar,2,2.1,9.0,0
PLZ-00073,México,26,Femenino,Basic,Escuela de Soft Skills,Mobile,Freelance / proyectos propios,Universitario completo,0,6,Mensual,9.0,0,2022-02-25,23,6,0.36,2,1,3,1,1,0.25,0.03,0.31,0.12,0.15,0.38,0.14,0.2,0.01,0.13,17,26,5,26,21,5.2,4.3,5.6,6.4,6.6,2.9,16,0,4,13,3,7,9,0,899,Estandar,2,5.3,9.0,1
PLZ-00074,Chile,23,Masculino,Expert,Escuela de Programacion y Software,Desktop,Aprender por curiosidad,Universitario completo,2,13,Anual,176.0,3,2024-10-14,3,12,0.44,5,4,5,2,0,0.52,0.02,0.04,0.14,0.18,0.05,0.06,0.14,0.08,0.32,5,8,10,76,3,0.8,0.6,0.9,0.6,0.6,3.8,16,0,4,10,0,5,16,0,1543,Pro,2,3.4,10.0,1
PLZ-00075,Argentina,24,Femenino,Basic,Escuela de Ingles,Desktop,Ascender en trabajo actual,Universitario completo,5,1,Mensual,7.0,1,2023-12-11,12,4,0.1,0,0,0,0,0,0.54,0.18,0.07,0.13,0.01,0.43,0.35,0.3,0.16,0.1,29,35,12,6,6,1.5,2.0,1.9,1.1,1.9,1.3,19,0,5,20,5,8,25,0,105,Estandar,1,5.0,10.0,1
PLZ-00076,Perú,31,Femenino,Expert Family,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario en curso,1,31,Anual,126.0,0,2023-01-25,59,18,0.69,12,9,2,1,0,0.16,0.46,0.91,0.18,0.19,0.14,0.14,0.54,0.39,0.19,3,8,22,153,25,6.2,9.0,9.0,5.7,7.4,-2.2,23,0,4,9,1,4,15,0,1164,Estandar,2,6.0,2.0,0
PLZ-00077,Perú,23,Masculino,Gratuito,Escuela de Soft Skills,Mobile,Conseguir empleo tech,Universitario completo,0,2,Sin_suscripcion,-1.0,0,2024-03-01,23,1,0.09,0,0,0,0,0,0.03,0.14,0.1,0.05,0.05,0.15,0.21,0.42,0.06,0.36,10,17,3,2,2,0.5,0.5,0.7,0.4,0.4,4.1,0,0,0,14,1,7,18,0,107,Estandar,1,3.8,10.0,1
PLZ-00078,México,26,Masculino,Expert Family,Escuela de Diseno Grafico,Mobile,Cambiar de carrera,Universitario completo,0,3,Anual,307.0,0,2024-08-12,43,22,0.45,9,8,1,0,0,0.44,0.08,0.21,0.38,0.27,0.45,0.16,0.26,0.14,0.41,7,12,18,165,27,6.8,3.7,3.7,3.9,6.1,0.6,13,0,3,12,4,10,31,0,425,Estandar,0,0.0,6.0,0
PLZ-00079,México,40,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario completo,7,9,Anual,306.0,0,2022-04-28,13,10,0.63,6,5,0,0,0,0.41,0.04,0.13,0.41,0.25,0.14,0.24,0.09,0.14,0.22,18,24,7,67,12,3.0,1.6,4.4,4.5,4.1,1.0,0,0,4,15,3,4,12,0,434,Estandar,1,1.4,9.0,1
PLZ-00080,México,18,Masculino,Expert,Escuela de Diseno Grafico,Desktop,Conseguir empleo tech,Tecnico,5,18,Cuotas x4,348.0,0,2022-12-03,25,11,0.11,1,0,0,0,0,0.26,0.25,0.13,0.34,0.24,0.33,0.08,0.09,0.04,0.15,25,31,10,49,23,5.8,5.6,3.4,8.5,5.7,0.5,8,0,3,22,1,6,3,0,618,Estandar,2,6.1,9.0,1
PLZ-00081,Venezuela,16,Femenino,Basic,Escuela de Programacion y Software,Desktop,Cambiar de carrera,Secundaria,0,1,Mensual,18.0,0,2022-08-12,7,3,0.27,0,0,3,0,0,0.05,0.13,0.07,0.17,0.14,0.28,0.02,0.26,0.36,0.19,15,16,8,12,12,3.0,2.8,2.4,2.6,4.4,2.7,9,0,3,22,1,9,8,0,66,Estandar,2,1.5,6.0,1
PLZ-00082,Argentina,31,Masculino,Basic,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario en curso,5,2,Mensual,4.0,0,2022-11-13,34,5,0.25,1,0,1,0,0,0.39,0.17,0.16,0.14,0.53,0.55,0.28,0.27,0.11,0.16,21,26,5,14,12,3.0,2.3,1.8,4.2,2.2,-0.8,15,0,5,15,4,7,19,0,159,Estandar,0,0.0,,0
PLZ-00083,México,22,Femenino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Mobile,Aprender por curiosidad,Tecnico,5,2,Anual,66.0,1,2024-04-02,12,18,0.33,5,4,2,0,0,0.04,0.19,0.18,0.19,0.08,0.3,0.06,0.03,0.1,0.24,6,19,18,137,26,6.5,6.1,3.8,3.4,3.3,1.0,12,0,3,2,2,4,9,0,221,Estandar,2,1.8,8.0,0
PLZ-00084,México,25,Femenino,Expert Duo,Escuela de Finanzas e Inversiones,Mobile,Ascender en trabajo actual,Posgrado,10,6,Anual,58.0,0,2022-12-02,7,9,0.23,2,1,0,0,0,0.14,0.19,0.17,0.44,0.27,0.25,0.22,0.19,0.24,0.24,0,11,13,39,3,0.8,0.7,1.0,1.0,0.8,-6.8,2,2,5,20,3,2,3,0,322,Estandar,1,5.8,6.0,0
PLZ-00085,México,22,Masculino,Gratuito,Escuela de Soft Skills,Mobile,Conseguir empleo tech,Tecnico,2,1,Sin_suscripcion,-1.0,0,2023-04-30,55,1,0.03,0,0,2,0,0,0.03,0.16,0.1,0.09,0.39,0.05,0.09,0.22,0.34,0.24,89,92,1,3,0,0.0,0.0,0.0,0.0,0.0,1.4,3,0,0,8,2,4,2,0,51,Estandar,0,0.0,9.0,1
PLZ-00086,México,25,Femenino,Gratuito,Escuela de Diseno Grafico,Mobile,Freelance / proyectos propios,Universitario en curso,7,1,Sin_suscripcion,-1.0,0,2022-09-16,91,2,0.05,0,0,3,0,0,0.66,0.1,0.22,0.18,0.21,0.22,0.74,0.3,0.29,0.14,10,10,2,2,2,0.5,0.7,0.3,0.4,0.5,1.7,5,0,0,17,3,4,9,0,45,Estandar,3,4.9,9.0,1
PLZ-00087,Perú,36,Masculino,Expert,Escuela de Cloud Computing,Mobile,Cambiar de carrera,Universitario completo,2,1,Anual,235.0,0,2022-10-20,34,12,0.47,5,4,3,1,0,0.08,0.21,0.17,0.13,0.05,0.44,0.05,0.04,0.62,0.11,8,18,15,68,15,3.8,2.9,4.4,2.1,2.8,0.9,19,0,5,14,6,6,7,0,735,Estandar,1,1.6,8.0,1
PLZ-00088,Argentina,31,Masculino,Expert Duo,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,7,8,Anual,32.0,1,2025-04-01,6,18,0.53,9,8,1,0,0,0.12,0.52,0.55,0.25,0.38,0.03,0.38,0.03,0.09,0.44,1,2,12,149,23,5.8,8.3,7.7,7.4,7.7,0.1,7,0,5,8,1,12,19,0,470,Estandar,0,0.0,8.0,0
PLZ-00089,Ecuador,32,Masculino,Basic,Escuela de E-commerce y Negocios Digitales,Mobile,Aprender por curiosidad,Universitario completo,0,1,Mensual,27.0,0,2023-05-19,24,4,0.26,1,0,4,1,0,0.15,0.27,0.1,0.18,0.21,0.15,0.38,0.27,0.19,0.21,25,25,7,21,14,3.5,2.1,5.0,4.0,4.1,4.4,0,0,4,12,1,6,12,0,569,Estandar,2,5.4,6.0,1
PLZ-00090,Colombia,18,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Tecnico,0,17,Anual,62.0,2,2024-10-17,14,5,0.27,1,0,1,0,0,0.12,0.26,0.12,0.19,0.07,0.43,0.25,0.56,0.13,0.29,16,24,15,20,10,2.5,1.5,2.3,1.5,2.1,-4.5,16,0,2,18,3,3,5,0,733,Estandar,0,0.0,9.0,0
PLZ-00091,México,20,Masculino,Expert,Escuela de Diseno Grafico,Tablet,Ascender en trabajo actual,Universitario en curso,7,15,Cuotas x4,226.0,0,2022-01-04,25,10,0.22,2,1,1,0,0,0.15,0.02,0.61,0.09,0.07,0.01,0.16,0.04,0.15,0.04,6,6,4,61,2,0.5,0.3,0.7,0.5,0.3,3.2,12,0,2,18,1,6,17,0,303,Estandar,0,0.0,8.0,1
PLZ-00092,Perú,16,Masculino,Expert,Escuela de Diseno Grafico,Desktop,Ascender en trabajo actual,Universitario en curso,5,1,Cuotas x4,144.0,0,2024-02-10,8,12,0.23,2,1,2,0,0,0.06,0.15,0.3,0.04,0.07,0.2,0.57,0.21,0.03,0.45,12,13,14,59,14,3.5,4.1,2.0,4.0,4.6,0.7,4,0,3,12,4,4,2,0,131,Estandar,0,0.0,9.0,0
PLZ-00093,Perú,22,Masculino,Expert,Escuela de Programacion y Software,Desktop,Emprender startup,Universitario en curso,1,39,Anual,18.0,0,2023-09-12,11,10,0.4,4,3,2,0,0,0.53,0.13,0.28,0.48,0.33,0.09,0.09,0.15,0.26,0.18,0,2,6,89,7,1.8,1.6,1.7,1.9,0.9,1.4,19,1,7,0,4,1,1,0,814,Estandar,1,3.6,3.0,1
PLZ-00094,Colombia,32,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Universitario en curso,3,5,Mensual,24.0,1,2022-07-10,4,4,0.21,0,0,0,0,0,0.14,0.16,0.07,0.19,0.42,0.24,0.57,0.13,0.18,0.42,17,30,9,12,8,2.0,2.3,1.4,2.5,1.2,-8.6,8,0,5,9,5,4,13,0,146,Estandar,0,0.0,7.0,1
PLZ-00095,Perú,30,Femenino,Expert Family,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Tecnico,2,21,Anual,234.0,0,2024-09-28,45,21,0.62,13,9,2,1,1,0.13,0.04,0.5,0.22,0.05,0.24,0.12,0.64,0.14,0.15,1,11,19,144,6,1.5,1.9,2.2,2.2,1.3,-5.0,7,7,3,14,2,8,6,0,1688,Pro,0,0.0,8.0,0
PLZ-00096,Colombia,25,Masculino,Expert,Escuela de Recursos Humanos,Mobile,Aprender por curiosidad,Posgrado,0,8,Anual,235.0,0,2025-01-26,2,11,0.18,1,0,3,0,0,0.19,0.26,0.61,0.25,0.28,0.25,0.38,0.12,0.17,0.19,11,17,14,19,19,4.8,5.4,3.4,5.6,4.7,2.2,10,0,4,21,1,11,31,0,329,Estandar,1,3.4,4.0,0
PLZ-00097,Colombia,26,Femenino,Expert,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Secundaria,0,2,Cuotas x4,362.0,0,2023-09-02,14,5,0.24,1,0,1,0,0,0.43,0.26,0.25,0.23,0.43,0.08,0.09,0.49,0.32,0.06,5,7,5,17,17,4.2,5.0,5.9,4.6,5.8,5.3,6,0,3,17,1,5,19,0,136,Estandar,1,2.3,0.0,1
PLZ-00098,Colombia,22,Masculino,Basic,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario en curso,0,13,Mensual,10.0,1,2023-06-20,17,6,0.34,2,1,3,1,1,0.16,0.11,0.48,0.3,0.31,0.19,0.32,0.12,0.33,0.37,9,17,6,47,27,6.8,10.0,6.5,10.1,5.4,0.2,14,0,2,22,4,6,12,0,1300,Estandar,1,6.1,10.0,1
PLZ-00099,México,28,Femenino,Expert,Escuela de Gestion y Liderazgo,Desktop,Conseguir empleo tech,Posgrado,3,1,Anual,80.0,0,2023-11-08,6,7,0.35,2,1,1,0,0,0.22,0.05,0.43,0.25,0.19,0.13,0.1,0.49,0.46,0.44,11,13,12,46,24,6.0,5.7,4.8,4.8,5.7,5.0,49,0,5,13,2,5,6,0,119,Estandar,1,6.1,10.0,0
PLZ-00100,México,31,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Universitario completo,1,2,Sin_suscripcion,-1.0,0,2024-02-21,134,3,0.04,0,0,0,0,0,0.5,0.18,0.32,0.15,0.35,0.13,0.19,0.13,0.01,0.44,3,10,1,5,4,1.0,0.9,0.6,1.4,0.6,0.4,10,0,0,14,9,5,12,0,93,Estandar,1,5.2,9.0,0
PLZ-00101,México,17,No especifica,Gratuito,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario en curso,0,1,Sin_suscripcion,-1.0,0,2024-02-22,11,1,0.07,0,0,2,0,0,0.14,0.28,0.38,0.06,0.2,0.21,0.37,0.29,0.36,0.46,31,31,4,4,0,0.0,0.0,0.0,0.0,0.0,-7.0,5,0,0,22,5,6,18,0,77,Estandar,0,0.0,10.0,0
PLZ-00102,Argentina,28,Masculino,Expert,Escuela de Ingles,Mobile,Emprender startup,Tecnico,10,30,Anual,337.0,0,2023-07-03,7,7,0.21,1,0,1,0,0,0.02,0.03,0.16,0.14,0.05,0.25,0.29,0.4,0.37,0.16,18,31,12,27,12,3.0,2.2,2.5,2.8,2.2,4.2,1,0,4,18,2,4,11,0,712,Estandar,1,4.4,10.0,0
PLZ-00103,México,32,Femenino,Expert,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Posgrado,0,6,Anual,100.0,0,2022-11-10,30,11,0.53,5,4,1,0,0,0.1,0.06,0.63,0.28,0.1,0.03,0.46,0.45,0.2,0.16,4,7,16,52,4,1.0,1.1,1.4,1.0,0.9,0.2,0,0,3,16,3,5,16,0,363,Estandar,4,2.8,4.0,1
PLZ-00104,Colombia,24,Masculino,Expert,Escuela de Diseno Grafico,Desktop,Conseguir empleo tech,Secundaria,3,9,Cuotas x4,256.0,0,2023-03-06,0,10,0.25,2,1,2,0,0,0.09,0.22,0.33,0.23,0.07,0.03,0.36,0.38,0.26,0.34,19,28,6,32,6,1.5,2.0,1.9,0.8,0.8,-0.6,2,0,3,2,3,7,22,0,386,Estandar,0,0.0,8.0,0
PLZ-00105,Ecuador,31,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Aprender por curiosidad,Universitario completo,7,5,Mensual,4.0,0,2023-08-17,6,3,0.17,0,0,1,0,0,0.16,0.06,0.35,0.23,0.46,0.13,0.17,0.01,0.54,0.3,10,19,3,12,12,3.0,2.2,4.0,2.1,2.9,1.3,29,0,3,9,4,8,18,0,153,Estandar,3,3.8,9.0,1
PLZ-00106,México,43,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Tablet,Conseguir empleo tech,Posgrado,0,1,Anual,351.0,0,2022-09-11,29,6,0.11,0,0,4,0,0,0.02,0.09,0.24,0.11,0.12,0.2,0.18,0.32,0.2,0.34,3,16,8,18,12,3.0,1.9,1.9,1.6,4.0,3.2,8,0,4,8,3,6,8,0,76,Estandar,0,0.0,4.0,0
PLZ-00107,Colombia,26,Masculino,Basic,Escuela de Desarrollo Web,Desktop,Emprender startup,Secundaria,1,1,Mensual,2.0,0,2024-04-03,29,4,0.18,0,0,4,0,0,0.07,0.63,0.12,0.26,0.06,0.06,0.31,0.41,0.4,0.03,3,8,9,13,13,3.2,3.7,2.1,3.6,3.9,-1.7,47,0,6,8,2,6,20,0,71,Estandar,0,0.0,10.0,1
PLZ-00108,Perú,29,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Universitario completo,3,3,Anual,293.0,0,2024-01-19,9,6,0.13,0,0,1,0,0,0.15,0.04,0.13,0.09,0.41,0.14,0.25,0.31,0.13,0.42,4,8,11,10,10,2.5,3.2,2.8,3.5,3.3,0.2,33,0,2,10,3,6,8,0,79,Estandar,1,1.2,5.0,1
PLZ-00109,México,22,Masculino,Basic,Escuela de E-commerce y Negocios Digitales,Desktop,Conseguir empleo tech,Posgrado,2,1,Mensual,2.0,0,2023-06-09,34,5,0.78,3,2,0,0,0,0.24,0.27,0.14,0.04,0.69,0.31,0.33,0.26,0.07,0.07,2,12,4,50,26,6.5,3.6,8.5,7.6,5.3,2.6,11,0,3,11,3,3,11,0,135,Estandar,2,2.1,4.0,0
PLZ-00110,México,28,Femenino,Expert,Escuela de Videojuegos,Desktop,Ascender en trabajo actual,Universitario completo,2,1,Anual,357.0,0,2022-06-13,19,4,0.59,2,1,0,0,0,0.61,0.2,0.1,0.27,0.23,0.43,0.34,0.04,0.23,0.36,5,11,11,38,17,4.2,2.8,6.1,2.2,6.2,-2.8,35,0,6,15,3,3,5,0,125,Estandar,0,0.0,3.0,1
PLZ-00111,México,29,No especifica,Expert,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Universitario en curso,3,12,Anual,129.0,1,2023-05-20,22,10,0.21,2,1,3,0,0,0.24,0.4,0.05,0.13,0.12,0.18,0.3,0.87,0.11,0.28,3,7,8,31,12,3.0,4.3,3.5,2.4,3.4,1.0,0,0,0,10,1,2,4,0,247,Estandar,1,3.1,9.0,0
PLZ-00112,México,28,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Posgrado,10,3,Sin_suscripcion,-1.0,0,2022-12-15,17,2,0.34,0,0,2,0,0,0.39,0.07,0.14,0.62,0.12,0.48,0.13,0.17,0.27,0.27,29,36,2,5,5,1.2,1.4,1.6,0.8,1.8,6.4,13,0,0,17,5,5,3,1,147,Estandar,2,3.0,8.0,1
PLZ-00113,España,20,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Universitario completo,0,12,Mensual,2.0,0,2024-07-18,124,4,0.14,0,0,2,0,0,0.03,0.29,0.13,0.32,0.02,0.01,0.06,0.02,0.25,0.15,1,4,4,12,12,3.0,2.6,1.8,2.2,2.3,5.0,27,7,2,20,3,9,30,0,322,Estandar,0,0.0,8.0,0
PLZ-00114,Chile,28,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,5,7,Anual,62.0,0,2023-06-20,40,12,0.21,2,1,2,0,0,0.12,0.24,0.38,0.26,0.34,0.2,0.04,0.6,0.33,0.41,3,11,7,36,21,5.2,3.3,4.4,5.4,6.7,8.3,9,0,2,7,1,8,31,0,243,Estandar,0,0.0,5.0,0
PLZ-00115,Argentina,35,Masculino,Expert,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario completo,1,4,Anual,143.0,0,2022-06-30,8,9,0.33,2,1,2,0,0,0.24,0.24,0.16,0.23,0.18,0.22,0.17,0.51,0.26,0.34,1,1,10,37,13,3.2,4.0,3.4,2.6,4.3,8.2,16,4,3,21,0,4,3,0,138,Estandar,2,4.8,9.0,0
PLZ-00116,Venezuela,29,No especifica,Expert,Escuela de Gestion y Liderazgo,Mobile,Conseguir empleo tech,Secundaria,1,25,Anual,223.0,2,2023-06-23,8,7,0.21,1,0,1,0,0,0.37,0.28,0.01,0.19,0.58,0.09,0.08,0.28,0.08,0.23,8,18,4,30,7,1.8,1.7,1.7,1.9,2.3,2.5,40,0,5,10,5,3,10,0,872,Estandar,0,0.0,6.0,0
PLZ-00117,Chile,32,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Tecnico,0,24,Anual,307.0,0,2025-01-02,44,17,0.66,11,8,5,3,1,0.29,0.18,0.02,0.23,0.23,0.37,0.2,0.0,0.09,0.07,1,1,12,140,25,6.2,7.2,7.4,8.0,7.1,0.4,2,2,2,18,1,2,6,0,2844,Legend,0,0.0,5.0,0
PLZ-00118,México,25,Femenino,Basic,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Secundaria,2,3,Mensual,11.0,0,2025-03-09,14,2,0.09,0,0,1,0,0,0.05,0.11,0.25,0.52,0.26,0.03,0.3,0.06,0.2,0.2,30,36,3,3,1,0.2,0.0,0.0,0.0,0.0,-8.2,0,0,0,22,2,5,9,0,128,Estandar,1,1.0,1.0,1
PLZ-00119,Ecuador,31,Masculino,Basic,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Tecnico,5,1,Mensual,15.0,0,2024-10-23,2,3,0.35,1,0,0,0,0,0.09,0.44,0.55,0.18,0.45,0.11,0.09,0.05,0.22,0.2,4,16,6,16,13,3.2,2.0,2.6,3.3,2.5,3.5,0,0,5,20,2,6,23,0,113,Estandar,1,1.5,,0
PLZ-00120,Colombia,28,Masculino,Gratuito,Escuela de Programacion y Software,Desktop,Freelance / proyectos propios,Secundaria,0,4,Sin_suscripcion,-1.0,0,2024-03-06,47,2,0.04,0,0,3,0,0,0.01,0.12,0.28,0.39,0.28,0.03,0.14,0.2,0.16,0.33,22,34,4,4,4,1.0,0.5,1.2,1.3,0.6,-0.9,1,0,0,13,4,4,9,0,182,Estandar,2,4.5,10.0,0
PLZ-00121,Chile,21,Masculino,Gratuito,Escuela de Marketing Digital,Desktop,Freelance / proyectos propios,Universitario en curso,1,1,Sin_suscripcion,-1.0,0,2022-09-22,48,4,0.13,0,0,2,0,0,0.29,0.19,0.4,0.32,0.12,0.12,0.23,0.31,0.38,0.13,58,58,2,15,0,0.0,0.0,0.0,0.0,0.0,-7.2,8,0,0,20,4,3,9,1,105,Estandar,0,0.0,7.0,0
PLZ-00122,Ecuador,28,Masculino,Expert,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Tecnico,1,1,Anual,180.0,0,2023-06-26,16,8,0.68,5,3,0,0,0,0.13,0.2,0.19,0.42,0.02,0.26,0.08,0.5,0.21,0.21,25,28,10,67,24,6.0,6.8,6.5,6.1,3.1,6.1,22,0,5,15,3,4,3,0,163,Estandar,1,2.5,4.0,0
PLZ-00123,México,21,Masculino,Gratuito,Escuela de Desarrollo Web,Tablet,Ascender en trabajo actual,Universitario completo,0,3,Sin_suscripcion,-1.0,0,2024-03-01,1,1,0.09,0,0,2,0,0,0.1,0.28,0.51,0.41,0.28,0.47,0.09,0.46,0.12,0.18,15,23,3,1,1,0.2,0.2,0.1,0.2,0.3,-6.4,10,0,0,20,1,4,6,0,57,Estandar,1,4.3,10.0,1
PLZ-00124,México,23,Femenino,Expert Family,Escuela de Data Science e Inteligencia Artificial,Tablet,Conseguir empleo tech,Universitario completo,5,18,Cuotas x4,227.0,0,2023-02-04,25,16,0.3,4,3,2,0,0,0.15,0.24,0.02,0.16,0.15,0.04,0.26,0.02,0.38,0.26,5,7,16,83,14,3.5,2.0,4.8,3.4,4.0,2.2,5,0,1,10,4,4,5,0,670,Estandar,1,6.9,7.0,0
